user_id,username,first_name,last_name,language_code,first_seen_at,last_seen_at
8228964498,oxinixo,☁️,,de,2025-12-08T21:06:42.972307,2025-12-23T23:34:02.817499
162100115,San_az_de,Sa,ni,de,2025-12-08T21:30:14.280010,2026-01-04T14:14:38.385127
76754341,ghanitoos,🌱,,de,2025-12-09T07:39:35.313796,2025-12-21T08:58:37.365910
647462399,HugTheWorId,🌾,,de,2025-12-10T07:22:23.521175,2025-12-23T01:19:49.841003
